"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"38","false","280","90","true","0","131","55.037558925265024"
"59","false","280","90","false","0.2","105","46.100453669590586"
"58","false","280","90","false","0.2","106","47.8319672521628"
"55","false","280","90","false","0","53","59.53016793332013"
"57","false","280","90","false","0","46","55.54505465260144"
"58","false","280","90","false","0.2","107","48.24821972327237"
"59","false","280","90","false","0.2","106","46.536932477554494"
"58","false","280","90","false","0.2","108","47.252271397073365"
"59","false","280","90","false","0.2","107","46.098574556694075"
"59","false","280","90","false","0.2","108","46.25536539549992"
"59","false","280","90","false","0.2","109","46.07967787913049"
"59","false","280","90","false","0.2","110","46.22757486690892"
"59","false","280","90","false","0.2","111","44.437526471773715"
"56","false","280","90","false","0","54","58.5760981314428"
"55","false","280","90","false","0","54","59.45589063465106"
"58","false","280","90","false","0.2","109","47.07824697174284"
"57","false","280","90","false","0","47","56.51319674544709"
"59","false","280","90","false","0.2","112","44.32810312302192"
"37","false","280","90","true","0","139","55.41222382283108"
"59","false","280","90","false","0.2","113","44.72829075963318"
"56","false","280","90","false","0","55","59.01605337499416"
"55","false","280","90","false","0","55","59.892432511291695"
"38","false","280","90","true","0","132","54.48584276057018"
"59","false","280","90","false","0.2","114","43.58392273112213"
"57","false","280","90","false","0","48","57.1123239704717"
"39","false","280","90","true","0","124","56.860664774571894"
"58","false","280","90","false","0.2","110","47.42667622553641"
"37","false","280","90","true","0","140","55.872259912387605"
"58","false","280","90","false","0.2","111","47.70555948699079"
"59","false","280","90","false","0.2","115","44.14325768364155"
"56","false","280","90","false","0","56","58.81392275971446"
"55","false","280","90","false","0","56","60.494953919682274"
"58","false","280","90","false","0.2","112","47.47831889288253"
"57","false","280","90","false","0","49","55.79530684427128"
"58","false","280","90","false","0.2","113","47.60124174832501"
"58","false","280","90","false","0.2","114","47.61185428184682"
"37","false","280","90","true","0","141","55.144846245229125"
"58","false","280","90","false","0.2","115","46.77255422066336"
"58","false","280","90","false","0.2","116","46.29886949379696"
"56","false","280","90","false","0","57","59.14081364561054"
"58","false","280","90","false","0.2","117","46.22082736410668"
"55","false","280","90","false","0","57","60.84795248071823"
"59","false","280","90","false","0.2","116","44.34276821374626"
"58","false","280","90","false","0.2","118","45.7499441606729"
"57","false","280","90","false","0","50","55.18282282252534"
"38","false","280","90","true","0","133","55.09401633728477"
"37","false","280","90","true","0","142","54.49973451758595"
"58","false","280","90","false","0.2","119","45.76732593300322"
"59","false","280","90","false","0.2","117","44.86580918896147"
"39","false","280","90","true","0","125","57.56725545493195"
"58","false","280","90","false","0.2","120","45.45297100452385"
"56","false","280","90","false","0","58","58.96225415705363"
"55","false","280","90","false","0","58","61.163885185273216"
"57","false","280","90","false","0","51","55.42403194534929"
"38","false","280","90","true","0","134","55.03298593969506"
"37","false","280","90","true","0","143","54.280682326171174"
"58","false","280","90","false","0.2","121","45.554281687634685"
"59","false","280","90","false","0.2","118","45.24110371573247"
"56","false","280","90","false","0","59","59.33596937981787"
"55","false","280","90","false","0","59","61.368501991535105"
"57","false","280","90","false","0","52","55.95951898308567"
"59","false","280","90","false","0.2","119","45.381006996805105"
"37","false","280","90","true","0","144","54.785648614833214"
"58","false","280","90","false","0.2","122","46.02493157360659"
"58","false","280","90","false","0.2","123","45.84951792049207"
"57","false","280","90","false","0","53","56.733440739441285"
"38","false","280","90","true","0","135","54.80850321463209"
"59","false","280","90","false","0.2","120","46.05569006099295"
"39","false","280","90","true","0","126","57.842604998597594"
"55","false","280","90","false","0","60","61.36103788798985"
"59","false","280","90","false","0.2","121","46.291713663803066"
"58","false","280","90","false","0.2","124","46.11642895239475"
"59","false","280","90","false","0.2","122","46.48586396812421"
"37","false","280","90","true","0","145","54.734028926871886"
"58","false","280","90","false","0.2","125","44.353082910100895"
"56","false","280","90","false","0","60","58.09956412781192"
"59","false","280","90","false","0.2","123","46.995952323013995"
"39","false","280","90","true","0","127","57.249265518850244"
"58","false","280","90","false","0.2","126","44.186291290659824"
"59","false","280","90","false","0.2","124","47.66131089740771"
"55","false","280","90","false","0","61","61.45901645375778"
"59","false","280","90","false","0.2","125","47.86034840996602"
"59","false","280","90","false","0.2","126","47.22002774832356"
"59","false","280","90","false","0.2","127","46.72474956904668"
"57","false","280","90","false","0","54","57.13476866119912"
"59","false","280","90","false","0.2","128","46.94255479200513"
"38","false","280","90","true","0","136","54.18315211723983"
"58","false","280","90","false","0.2","127","44.13139195550755"
"59","false","280","90","false","0.2","129","45.86805379788416"
"39","false","280","90","true","0","128","57.9129220742825"
"59","false","280","90","false","0.2","130","45.90460304308805"
"37","false","280","90","true","0","146","54.533384378497125"
"38","false","280","90","true","0","137","54.69180864832195"
"57","false","280","90","false","0","55","57.647002086900166"
"58","false","280","90","false","0.2","128","44.01597382638261"
"39","false","280","90","true","0","129","57.554220101889186"
"55","false","280","90","false","0","62","61.718978598736136"
"56","false","280","90","false","0","61","58.18850818263741"
"59","false","280","90","false","0.2","131","45.41251278741937"
"37","false","280","90","true","0","147","54.30412158936133"
"38","false","280","90","true","0","138","54.63143943565814"
"58","false","280","90","false","0.2","129","43.484767676419864"
"59","false","280","90","false","0.2","132","45.76014066681747"
"55","false","280","90","false","0","63","62.24516960265542"
"58","false","280","90","false","0.2","130","43.27453257817446"
"37","false","280","90","true","0","148","53.71502058491635"
"38","false","280","90","true","0","139","54.76305714737221"
"58","false","280","90","false","0.2","131","42.116048951834124"
"59","false","280","90","false","0.2","133","44.718203206102544"
"57","false","280","90","false","0","56","57.73807372416282"
"38","false","280","90","true","0","140","54.98479802905371"
"58","false","280","90","false","0.2","132","42.33635634260121"
"58","false","280","90","false","0.2","133","42.58931593710222"
"39","false","280","90","true","0","130","57.58857887425439"
"58","false","280","90","false","0.2","134","42.753659450027214"
"56","false","280","90","false","0","62","55.8412289008974"
"59","false","280","90","false","0.2","134","45.16937297060003"
"38","false","280","90","true","0","141","55.46995008382546"
"37","false","280","90","true","0","149","52.34344566127032"
"55","false","280","90","false","0","64","62.78108309390494"
"58","false","280","90","false","0.2","135","43.009946741850705"
"39","false","280","90","true","0","131","57.49540992525213"
"58","false","280","90","false","0.2","136","42.37381619566897"
"38","false","280","90","true","0","142","55.60105626750613"
"57","false","280","90","false","0","57","58.0143650294492"
"59","false","280","90","false","0.2","135","45.24051506269579"
"58","false","280","90","false","0.2","137","42.5647830437151"
"55","false","280","90","false","0","65","62.69147772384503"
"37","false","280","90","true","0","150","51.76522114015242"
"60","false","280","90","false","0.2","0","46.81316753975669"
"58","false","280","90","false","0.2","138","42.504065417713996"
"60","false","280","90","false","0.2","1","46.666182677151035"
"57","false","280","90","false","0","58","57.883948644305654"
"55","false","280","90","false","0","66","62.925055125850484"
"56","false","280","90","false","0","63","55.5525739766462"
"59","false","280","90","false","0.2","136","45.71443531495877"
"38","false","280","90","true","0","143","54.688668255268"
"60","false","280","90","false","0.2","2","45.68768861182448"
"58","false","280","90","false","0.2","139","41.94291222807959"
"59","false","280","90","false","0.2","137","45.32391333422105"
"39","false","280","90","true","0","132","57.89749143140443"
"60","false","280","90","false","0.2","3","44.26293903569048"
"55","false","280","90","false","0","67","62.66206371946847"
"60","false","280","90","false","0.2","4","44.09191847923639"
"58","false","280","90","false","0.2","140","41.14744022938646"
"58","false","280","90","false","0.2","141","40.58939125633949"
"60","false","280","90","false","0.2","5","43.30685159287195"
"39","false","280","90","true","0","133","58.312668525072006"
"58","false","280","90","false","0.2","142","40.222251923301584"
"60","false","280","90","false","0.2","6","42.9117326976857"
"59","false","280","90","false","0.2","138","45.432599863896606"
"55","false","280","90","false","0","68","62.87080281348277"
"60","false","280","90","false","0.2","7","40.565409146409834"
"38","false","280","90","true","0","144","54.70309251299343"
"58","false","280","90","false","0.2","143","40.27068923732992"
"57","false","280","90","false","0","59","57.431569705442904"
"59","false","280","90","false","0.2","139","45.63924397756881"
"60","false","280","90","false","0.2","8","40.83060940474326"
"39","false","280","90","true","0","134","57.09356749814689"
"58","false","280","90","false","0.2","144","40.6214287866539"
"60","false","280","90","false","0.2","9","39.45017499541993"
"55","false","280","90","false","0","69","63.07207285257597"
"56","false","280","90","false","0","64","55.902217352543566"
"38","false","280","90","true","0","145","55.25490330108927"
"60","false","280","90","false","0.2","10","39.37602662224707"
"60","false","280","90","false","0.2","11","39.03210768835863"
"60","false","280","90","false","0.2","12","38.89391761547906"
